image_id,split,basin,source,centroid_lat,centroid_lon,extent_image,annotations_latlon,annotations_image
35,train,denver,label_crowdsource,40.40605999415807,-104.31466,"POLYGON ((-104.31582459030855 40.405173193862765, -104.31349540969143 40.405173193862765, -104.31349540969143 40.406946794453376, -104.31582459030855 40.406946794453376, -104.31582459030855 40.405173193862765))","[{'bbox': 'POLYGON ((-104.3138836064609478 40.4065646988858092, -104.3138836064609478 40.4065305895147802, -104.3139293228685744 40.4065305895147802, -104.3139293228685744 40.4065646988858092, -104.3138836064609478 40.4065646988858092))'}, {'bbox': 'POLYGON ((-104.3138906083108992 40.4065222650350009, -104.3138906083108992 40.4064908543068526, -104.3139317428603619 40.4064908543068526, -104.3139317428603619 40.4065222650350009, -104.3138906083108992 40.4065222650350009))'}, {'bbox': 'POLYGON ((-104.3138913703963340 40.4064810029421650, -104.3138913703963340 40.4064494936636862, -104.3139322392219697 40.4064494936636862, -104.3139322392219697 40.4064810029421650, -104.3138913703963340 40.4064810029421650))'}, {'bbox': 'POLYGON ((-104.3138903636390040 40.4064411200416060, -104.3138903636390040 40.4064084128862646, -104.3139305676868531 40.4064084128862646, -104.3139305676868531 40.4064411200416060, -104.3138903636390040 40.4064411200416060))'}]","[{'bbox': [416.61729542833075, 110.30269815458709, 426.66666666666663, 120.14933333333335], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [416.0853333333333, 122.55242998774565, 425.1275214620287, 131.62002553164825], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [415.97622322907876, 134.46390072415733, 424.96, 143.55994561012133], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [416.3436597310855, 145.97722858038, 425.18130518759, 155.41907451910313], 'bbox_mode': 0, 'category_id': 0}]"
36,train,denver,label_crowdsource,40.40884999415799,-102.37551,"POLYGON ((-102.37667459030857 40.40796323062276, -102.37434540969143 40.40796323062276, -102.37434540969143 40.40973675769321, -102.37667459030857 40.40973675769321, -102.37667459030857 40.40796323062276))",[],[]
37,train,denver,label_crowdsource,40.43324999415718,-104.803567,"POLYGON ((-104.80473159030856 40.432363552197586, -104.80240240969142 40.432363552197586, -104.80240240969142 40.43413643611677, -104.80473159030856 40.43413643611677, -104.80473159030856 40.432363552197586))",[],[]
38,train,denver,label_crowdsource,40.43845999415701,-102.37594000000004,"POLYGON ((-102.37710459030858 40.437573620882546, -102.37477540969144 40.437573620882546, -102.37477540969144 40.439346367431476, -102.37710459030858 40.439346367431476, -102.37710459030858 40.437573620882546))",[],[]
39,train,denver,label_crowdsource,40.46774999415606,-104.86979999999998,"POLYGON ((-104.87096459030855 40.46686400715765, -104.86863540969142 40.46686400715765, -104.86863540969142 40.46863598115446, -104.87096459030855 40.46863598115446, -104.87096459030855 40.46686400715765))",[],[]
40,train,denver,label_crowdsource,40.48279999415557,-104.41241999999998,"POLYGON ((-104.41358459030855 40.48191420572638, -104.41125540969144 40.48191420572638, -104.41125540969144 40.48368578258475, -104.41358459030855 40.48368578258475, -104.41358459030855 40.48191420572638))",[],[]
41,train,denver,label_crowdsource,40.53547099415387,-104.66002299999998,"POLYGON ((-104.66118759030854 40.534585901145306, -104.65885840969142 40.534585901145306, -104.65885840969142 40.53635608716243, -104.66118759030854 40.53635608716243, -104.66118759030854 40.534585901145306))","[{'bbox': 'POLYGON ((-104.6594453632069275 40.5357506835445776, -104.6594453632069275 40.5357152798242311, -104.6594919468192728 40.5357152798242311, -104.6594919468192728 40.5357506835445776, -104.6594453632069275 40.5357506835445776))'}, {'bbox': 'POLYGON ((-104.6592171035064496 40.5357896276369516, -104.6592171035064496 40.5357577642886397, -104.6592636871187949 40.5357577642886397, -104.6592636871187949 40.5357896276369516, -104.6592171035064496 40.5357896276369516))'}, {'bbox': 'POLYGON ((-104.6592776622024985 40.5357931680089862, -104.6592776622024985 40.5357577642886397, -104.6593242458148438 40.5357577642886397, -104.6593242458148438 40.5357931680089862, -104.6592776622024985 40.5357931680089862))'}, {'bbox': 'POLYGON ((-104.6592171035064496 40.5358745965657761, -104.6592171035064496 40.5358391928454296, -104.6592636871187949 40.5358391928454296, -104.6592636871187949 40.5358745965657761, -104.6592171035064496 40.5358745965657761))'}, {'bbox': 'POLYGON ((-104.6592171035064496 40.5357506835445776, -104.6592171035064496 40.5357152798242311, -104.6592636871187949 40.5357152798242311, -104.6592636871187949 40.5357506835445776, -104.6592171035064496 40.5357506835445776))'}, {'bbox': 'POLYGON ((-104.6592171035064496 40.5358321121013603, -104.6592171035064496 40.5357967083810209, -104.6592636871187949 40.5357967083810209, -104.6592636871187949 40.5358321121013603, -104.6592171035064496 40.5358321121013603))'}, {'bbox': 'POLYGON ((-104.6593848045108928 40.5357506835445776, -104.6593848045108928 40.5357117394521964, -104.6594360464844726 40.5357117394521964, -104.6594360464844726 40.5357506835445776, -104.6593848045108928 40.5357506835445776))'}, {'bbox': 'POLYGON ((-104.6593848045108928 40.5357931680089862, -104.6593848045108928 40.5357577642886397, -104.6594313881232381 40.5357577642886397, -104.6594313881232381 40.5357931680089862, -104.6593848045108928 40.5357931680089862))'}, {'bbox': 'POLYGON ((-104.6593894628721273 40.5358321121013603, -104.6593894628721273 40.5357967083810209, -104.6594313881232381 40.5357967083810209, -104.6594313881232381 40.5358321121013603, -104.6593894628721273 40.5358321121013603))'}, {'bbox': 'POLYGON ((-104.6594453632069275 40.5358321121013603, -104.6594453632069275 40.5357967083810209, -104.6594919468192728 40.5357967083810209, -104.6594919468192728 40.5358321121013603, -104.6594453632069275 40.5358321121013603))'}, {'bbox': 'POLYGON ((-104.6594453632069275 40.5357931680089862, -104.6594453632069275 40.5357577642886397, -104.6594919468192728 40.5357577642886397, -104.6594919468192728 40.5357931680089862, -104.6594453632069275 40.5357931680089862))'}, {'bbox': 'POLYGON ((-104.6592745566283469 40.5357506835445776, -104.6592745566283469 40.5357140997002219, -104.6593257986019267 40.5357140997002219, -104.6593257986019267 40.5357506835445776, -104.6592745566283469 40.5357506835445776))'}, {'bbox': 'POLYGON ((-104.6592776622024985 40.5358344723493857, -104.6592776622024985 40.5357990686290393, -104.6593257986019267 40.5357990686290393, -104.6593257986019267 40.5358344723493857, -104.6592776622024985 40.5358344723493857))'}, {'bbox': 'POLYGON ((-104.6592775262381849 40.5358757766897853, -104.6592775262381849 40.5358406390353565, -104.6593244552444446 40.5358406390353565, -104.6593244552444446 40.5358757766897853, -104.6592775262381849 40.5358757766897853))'}, {'bbox': 'POLYGON ((-104.6594407048457072 40.5359135406581501, -104.6594407048457072 40.5358710561937414, -104.6594966051805073 40.5358710561937414, -104.6594966051805073 40.5359135406581501, -104.6594407048457072 40.5359135406581501))'}]","[{'bbox': [372.736, 175.104, 382.976, 185.344], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [422.91200000000003, 163.84, 433.152, 173.056], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [409.6, 162.816, 419.84000000000003, 173.056], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [422.91200000000003, 139.264, 433.152, 149.504], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [422.91200000000003, 175.104, 433.152, 185.344], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [422.91200000000003, 151.552, 433.152, 161.792], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [385.024, 175.104, 396.288, 186.368], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [386.048, 162.816, 396.288, 173.056], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [386.048, 151.552, 395.264, 161.792], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [372.736, 151.552, 382.976, 161.792], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [372.736, 162.816, 382.976, 173.056], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [409.25866666666667, 175.104, 420.5226666666667, 185.68533333333335], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [409.25866666666667, 150.86933333333334, 419.84000000000003, 161.10933333333335], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [409.55396322855984, 138.92266666666666, 419.86988764787355, 149.08571105425895], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [371.712, 128.0, 384.0, 140.288], 'bbox_mode': 0, 'category_id': 0}]"
42,train,denver,label_crowdsource,41.08563999413732,-104.60305999999996,"POLYGON ((-104.60422459030855 41.084762209666344, -104.60189540969141 41.084762209666344, -104.60189540969141 41.086517778608275, -104.60422459030855 41.086517778608275, -104.60422459030855 41.084762209666344))","[{'bbox': 'POLYGON ((-104.6029383242268551 41.0852646363404403, -104.6029383242268551 41.0852266632943213, -104.6029918729242638 41.0852266632943213, -104.6029918729242638 41.0852646363404403, -104.6029383242268551 41.0852646363404403))'}, {'bbox': 'POLYGON ((-104.6028783239118383 41.0852664954637490, -104.6028783239118383 41.0852291251106720, -104.6029300413028977 41.0852291251106720, -104.6029300413028977 41.0852664954637490, -104.6028783239118383 41.0852664954637490))'}, {'bbox': 'POLYGON ((-104.6028168023285758 41.0852659209274051, -104.6028168023285758 41.0852289382092906, -104.6028699502007271 41.0852289382092906, -104.6028699502007271 41.0852659209274051, -104.6028168023285758 41.0852659209274051))'}, {'bbox': 'POLYGON ((-104.6027564611682834 41.0852672539608648, -104.6027564611682834 41.0852283912980667, -104.6028107137055798 41.0852283912980667, -104.6028107137055798 41.0852672539608648, -104.6027564611682834 41.0852672539608648))'}, {'bbox': 'POLYGON ((-104.6027009924468985 41.0852667957753326, -104.6027009924468985 41.0852284422731628, -104.6027506166219325 41.0852284422731628, -104.6027506166219325 41.0852667957753326, -104.6027009924468985 41.0852667957753326))'}, {'bbox': 'POLYGON ((-104.6029419881820388 41.0851830758112655, -104.6029419881820388 41.0851446899138395, -104.6029907275619593 41.0851446899138395, -104.6029907275619593 41.0851830758112655, -104.6029419881820388 41.0851830758112655))'}, {'bbox': 'POLYGON ((-104.6028798537057156 41.0851844529735715, -104.6028798537057156 41.0851458591793843, -104.6029305392847988 41.0851458591793843, -104.6029305392847988 41.0851844529735715, -104.6028798537057156 41.0851844529735715))'}, {'bbox': 'POLYGON ((-104.6028167298625533 41.0851851309799514, -104.6028167298625533 41.0851472648730152, -104.6028700972126586 41.0851472648730152, -104.6028700972126586 41.0851851309799514, -104.6028167298625533 41.0851851309799514))'}, {'bbox': 'POLYGON ((-104.6027588807876185 41.0851848967532689, -104.6027588807876185 41.0851470079389074, -104.6028097602830371 41.0851470079389074, -104.6028097602830371 41.0851848967532689, -104.6027588807876185 41.0851848967532689))'}, {'bbox': 'POLYGON ((-104.6026991422166503 41.0851855166058186, -104.6026991422166503 41.0851480836072014, -104.6027503966903822 41.0851480836072014, -104.6027503966903822 41.0851855166058186, -104.6026991422166503 41.0851855166058186))'}]","[{'bbox': [270.97567964868455, 365.4706037490258, 282.74674320355194, 376.5451899707204], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [284.56749382745465, 364.9284028069123, 295.936, 375.8272176118689], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [297.77670743894674, 365.0959625088339, 309.4596616699539, 375.88172615694134], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [310.79806151291643, 364.70719217103084, 322.7238430037962, 376.04122917664876], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [324.0085899723716, 364.84081893246986, 334.91696583187843, 376.02636262915485], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [271.22745295353127, 389.2571893639492, 281.9413333333333, 400.45218091903956], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [284.4580275515248, 388.8555491410535, 295.5997210282842, 400.11117240372374], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [297.7443913076233, 388.65781309221546, 309.4755911359131, 399.7012112097284], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [311.00764265869174, 388.7261237443542, 322.1919627856457, 399.77614433230394], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [324.0569352787387, 388.545347873557, 335.3236830610531, 399.46243283274526], 'bbox_mode': 0, 'category_id': 0}]"
43,test,denver,label_crowdsource,41.17963759413469,-102.3112541,"POLYGON ((-102.31241869030856 41.17876106645756, -102.31008950969144 41.17876106645756, -102.31008950969144 41.180514121811825, -102.31241869030856 41.180514121811825, -102.31241869030856 41.17876106645756))",[],[]
44,train,denver,label_crowdsource,41.27854999413202,-104.61689000000004,"POLYGON ((-104.61805459030856 41.277674791509305, -104.61572540969144 41.277674791509305, -104.61572540969144 41.279425196754744, -104.61805459030856 41.279425196754744, -104.61805459030856 41.277674791509305))","[{'bbox': 'POLYGON ((-104.6165545979911258 41.2782349211878454, -104.6165545979911258 41.2781999130829362, -104.6166011816034711 41.2781999130829362, -104.6166011816034711 41.2782349211878454, -104.6165545979911258 41.2782349211878454))'}, {'bbox': 'POLYGON ((-104.6165545979911258 41.2782734301032477, -104.6165545979911258 41.2782419228088244, -104.6166011816034711 41.2782419228088244, -104.6166011816034711 41.2782734301032477, -104.6165545979911258 41.2782734301032477))'}, {'bbox': 'POLYGON ((-104.6165545979911258 41.2783154398291359, -104.6165545979911258 41.2782839325347197, -104.6165965232422366 41.2782839325347197, -104.6165965232422366 41.2783154398291359, -104.6165545979911258 41.2783154398291359))'}, {'bbox': 'POLYGON ((-104.6165499396298912 41.2783574495550241, -104.6165499396298912 41.2783259422606079, -104.6165965232422366 41.2783259422606079, -104.6165965232422366 41.2783574495550241, -104.6165499396298912 41.2783574495550241))'}, {'bbox': 'POLYGON ((-104.6165499396298912 41.2783994592809194, -104.6165499396298912 41.2783679519864961, -104.6165965232422366 41.2783679519864961, -104.6165965232422366 41.2783994592809194, -104.6165499396298912 41.2783994592809194))'}]","[{'bbox': [319.488, 348.16, 329.728, 358.40000000000003], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [319.488, 336.896, 329.728, 346.112], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [320.512, 324.608, 329.728, 333.824], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [320.512, 312.32, 330.752, 321.536], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [320.512, 300.032, 330.752, 309.248], 'bbox_mode': 0, 'category_id': 0}]"
45,test,permian,label_crowdsource,30.54979019481916,-100.82380519999997,"POLYGON ((-100.82496979030856 30.548787263873443, -100.82264060969142 30.548787263873443, -100.82264060969142 30.55079312576487, -100.82496979030856 30.55079312576487, -100.82496979030856 30.548787263873443))",[],[]
46,train,permian,label_crowdsource,30.55811019481833,-101.2921156,"POLYGON ((-101.29328019030855 30.5571073498405, -101.29095100969144 30.5571073498405, -101.29095100969144 30.559113039796156, -101.29328019030855 30.559113039796156, -101.29328019030855 30.5571073498405))",[],[]
47,valid,permian,label_crowdsource,30.88514019478603,-100.98712580000002,"POLYGON ((-100.98829039030856 30.884140745636692, -100.98596120969142 30.884140745636692, -100.98596120969142 30.886139643935373, -100.98829039030856 30.886139643935373, -100.98829039030856 30.884140745636692))",[],[]
48,train,permian,label_crowdsource,31.022150994772712,-103.25446770000002,"POLYGON ((-103.25563229030857 31.02115297800676, -103.25330310969144 31.02115297800676, -103.25330310969144 31.02314901153866, -103.25563229030857 31.02314901153866, -103.25563229030857 31.02115297800676))","[{'bbox': 'POLYGON ((-103.2545065196769656 31.0227231910518562, -103.2545065196769656 31.0226819396921947, -103.2545562088634625 31.0226819396921947, -103.2545562088634625 31.0227231910518562, -103.2545065196769656 31.0227231910518562))'}, {'bbox': 'POLYGON ((-103.2541680120939418 31.0217052139505860, -103.2541680120939418 31.0216626319019042, -103.2542177012804387 31.0216626319019042, -103.2542177012804387 31.0217052139505860, -103.2541680120939418 31.0217052139505860))'}, {'bbox': 'POLYGON ((-103.2541074533978929 31.0217052139505860, -103.2541074533978929 31.0216613012128839, -103.2541602481585414 31.0216613012128839, -103.2541602481585414 31.0217052139505860, -103.2541074533978929 31.0217052139505860))'}, {'bbox': 'POLYGON ((-103.2540484474889269 31.0217065446396063, -103.2540484474889269 31.0216626319019042, -103.2541012422495754 31.0216626319019042, -103.2541012422495754 31.0217065446396063, -103.2540484474889269 31.0217065446396063))'}, {'bbox': 'POLYGON ((-103.2539925471541125 31.0217052139505860, -103.2539925471541125 31.0216626319019042, -103.2540422363406094 31.0216626319019042, -103.2540422363406094 31.0217052139505860, -103.2539925471541125 31.0217052139505860))'}, {'bbox': 'POLYGON ((-103.2541524842231553 31.0216506557007143, -103.2541524842231553 31.0216067429630122, -103.2542037261967351 31.0216067429630122, -103.2542037261967351 31.0216506557007143, -103.2541524842231553 31.0216506557007143))'}, {'bbox': 'POLYGON ((-103.2541074533978929 31.0216493250116940, -103.2541074533978929 31.0216067429630122, -103.2541571425843898 31.0216067429630122, -103.2541571425843898 31.0216493250116940, -103.2541074533978929 31.0216493250116940))'}, {'bbox': 'POLYGON ((-103.2540484474889269 31.0216479943226702, -103.2540484474889269 31.0216067429630122, -103.2540996894625067 31.0216067429630122, -103.2540996894625067 31.0216479943226702, -103.2540484474889269 31.0216479943226702))'}]","[{'bbox': [236.544, 109.22666666666667, 247.46666666666667, 119.808], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [310.95466666666664, 370.3466666666667, 321.8773333333333, 381.26933333333335], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [323.584, 370.3466666666667, 335.18933333333337, 381.6106666666667], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [336.55466666666666, 370.00533333333334, 348.16, 381.26933333333335], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [349.5253333333333, 370.3466666666667, 360.448, 381.26933333333335], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [314.02666666666664, 384.34133333333335, 325.29066666666665, 395.60533333333336], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [324.26666666666665, 384.68266666666665, 335.1893333333333, 395.6053333333333], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [336.896, 385.024, 348.16, 395.6053333333333], 'bbox_mode': 0, 'category_id': 0}]"
